song_id,title,artist,album,year_released,duration,tempo,loudness
656,Atrapados En La Red,Tam Tam Go!,Cruzando El RAo,1999,405.42,130.40,-4.81
657,Attic Room,Casiotone For The Painfully Alone,Twinkle Echo,2003,188.94,99.08,-7.55
659,Au Bout De La Marelle,Patrick Bruel,Juste Avant,1999,257.23,105.99,-8.09
662,Auf Der Mundharmonika,Marlene Dietrich,The Essential Marlene Dietrich,1992,159.35,42.65,-16.16
665,Aulis Gerlander,Jope Ruonansuu,Kaikkien aikojen parhaat -45 klassikkoa - Aattelepa ite,2004,150.75,124.99,-5.06
666,Aunque MaA+-ana No Estes,Juan Carlos Baglietto,Tiempos Dificiles,1982,182.41,99.35,-15.72
668,"AuprA""s De Mon Arbre",Georges Brassens,Georges Brassens-N 4,1956,184.76,126.31,-11.24
669,"AurA""le et CA(c)line",Georges Delerue,Chouans!,1924,85.92,130.22,-10.70
672,Autobahn (Live),Kraftwerk,Minimum - Maximum,2008,531.62,166.02,-9.83
673,Autofokus,K.I.Z.,Das Rap Deutschland KettensA$?gen Massaker,2005,231.18,151.49,-4.55
674,Automatic,Less Than Jake,Losing Streak,1996,125.28,133.05,-4.29
675,Autores Anonimos,Chango Spasiuk,Polkas de mi Tierra,1998,36.21,84.21,-19.65
677,Autumn,The Cat's Miaow,A Kiss And A Cuddle,1996,46.00,150.74,-13.92
680,Autumn's Ablaze (Live),Primordial,A Journey's End,1998,484.10,186.12,-13.38
683,Aviatic,AndrA(c) Verchuren,Les Increvable N2,1989,170.19,137.19,-10.06
685,Awake,The Panic Channel,(ONe),2006,228.00,147.98,-3.23
686,Awake (Album Version),Onesidezero,Is This Room Getting Smaller?,2001,228.81,86.84,-6.04
691,Away From The Sky,Rickie Lee Jones,Flying Cowboys,1989,331.36,87.94,-30.29
692,Away In A Manger,Lara & Reyes,Navidad,2000,92.71,111.73,-14.92
701,Aziatic (Outro),AZ,Aziatic,2002,60.21,87.60,-7.46
702,Azul Contente,Luciana Souza,An Answer To Your Silence,1998,259.24,161.19,-24.42
703,Azzurro,Jaime Urrutia,El muchacho electrico,2005,278.96,120.46,-5.69
705,B-Boy Stance,K-OS,B-Boy Stance,2004,238.24,97.98,-6.49
708,BaA+-os De Budapest (Extended Remix),Hevia,Tierra De Hevia,2005,331.89,124.01,-4.77
709,Baal's Hymn,David Bowie,In Bertolt Brecht's Baal,1982,243.07,141.82,-10.50
711,Babes In Arms,April Wine,Harder . . . Faster,1979,200.91,127.46,-13.61
713,Baby (LP Version),Prince,For You,1978,190.07,138.17,-17.10
717,Baby Don't You Change,Tyrone Wells,Hold On,2005,252.66,151.70,-7.83
721,Baby I Need Your Loving,Delroy Wilson,The Mighty Two 'In Memoriam',1999,150.36,136.03,-10.09
731,Baby_ I'm Your Man,Kevin Max,Crashing Gates,2008,219.01,88.00,-6.97
733,Baby's First Christmas,Connie Francis,Essential Christmas,1959,147.17,137.99,-9.38
735,Baby's On Fire,Eno,Island Records Post Punk Box Set - Out Come The Freaks,1973,317.00,121.97,-9.65
736,Babylon,Judas Iscariot,The Cold Earth Slept Below,1995,393.90,135.39,-7.74
739,Back A Yard,The In Crowd,His Majesty Is Coming,1979,266.81,121.71,-8.33
740,Back From The Garden (Live),S.U.P,To Live Alone,2001,320.03,147.98,-10.85
743,Back Then,BoDeans,Mr. Sad Clown,2010,216.08,147.94,-5.89
744,Back to '93,Caspa,Everybody's Talking_ Nobody's Listening!,2009,371.64,93.33,-8.56
745,Back To Burn,T-la Rock,Dj Revolution Present Class Of 86,2001,151.61,197.15,-6.27
748,Backseat Driver,Debbie Davies,Round Every Corner,1998,243.30,125.05,-5.98
752,Bad Creation,Vivian,Vivianism,2007,227.76,90.99,-6.53
753,Bad Days,Timo Maas,Loud,2001,417.57,88.00,-8.92
754,Bad Dreams,Lyrics Born,Later That Day...,2003,200.38,85.01,-5.17
756,Bad Influence,The Robert Cray Band,The Definitive Collection,1983,173.32,127.37,-7.93
758,Bad People,Casiotone For The Painfully Alone,Town Topic EP,2008,26.80,100.92,-10.04
763,Bad Woman,Richard Hawley And Death Ramps_ Arctic Monkeys,Teddy Picker,2007,139.78,130.63,-4.35
764,Badd Indian,Apache Indian,The Best Of,1993,273.19,95.99,-9.72
765,Badrock City,Big Audio Dynamite,No. 10_ Upping St.,1986,424.23,125.04,-16.60
768,Baggage,L7,Hungry For Stink,1994,198.77,104.10,-8.23
773,Baila Girl_ Todo Hombre Llorando Por Ti,Daddy Yankee,Los Homerun-es,2003,181.34,97.98,-7.42
777,Bakwetu,Papa Wemba,Molokai,1998,293.54,92.38,-10.61
780,Bald Head,Professor Longhair,And... R&B was born,1980,153.50,156.80,-15.57
781,Ballad In Urgency,The Black Crowes,Amorica,1994,339.25,117.71,-5.37
783,Ballade Des Oiseaux De Croix,"MichA""le Arnaud",Disque PathA(c),1996,122.28,95.26,-13.83
789,Balon Combo,Mau Mau,Made In Italy,1994,233.40,195.87,-7.11
790,Baltech's Lament,The Lord Weird Slough Feg,Traveller,2003,252.63,97.05,-6.17
791,Baltimore Oriole (2004 Digital Remaster),George Harrison,Somewhere In England,1981,238.60,71.76,-6.69
794,Banana Man,C.J. Chenier,Zydeco Champs,1992,189.34,89.67,-12.47
795,Banana Split Republic,False Prophets,P.E.A.C.E / War,1984,242.89,119.05,-7.69
796,Bancate Ese Defecto,Charly GarcAa,El Album,1983,300.15,89.10,-15.31
798,Banda Yango,Tshala Muana,Mutuashi,2001,390.63,137.35,-5.25
799,Bang,Badmarsh & Shri,Signs,2001,263.31,87.33,-6.72
800,Bang! Bang!,The Knux,Bang! Bang!,2008,200.25,140.12,-4.83
801,Banho De Amor,Moraes Moreira,BahiAPSo Com H,1991,280.66,132.56,-7.44
805,BAPse,Die Fantastischen Vier,Jetzt geht's ab - JubilA$?ums-Edition,1991,149.99,120.00,-5.17
807,Bare As You Dare,Lady Saw,Lover Girl,1994,230.53,97.00,-11.49
808,Bari Bossa,Leo Gandelman,Lounjazz,2007,222.98,157.95,-13.81
814,Basking Under a Blacksun Dawning,Morgion,Morgion,1997,341.68,112.06,-7.42
816,Bass Pro Shop & Wal-Mart,Larry The Cable Guy,The Best Of Blue Collar Comedy,2009,148.38,62.02,-12.15
819,Bata 6/8,Tito PuentA(c),Salsa Salsa,1987,362.50,112.57,-25.50
821,Bath Of Least Resistance,NOFX,Punk-O-Rama 6,2001,108.12,198.20,-4.93
822,Battery Acid,Six Brown Brothers,Trax Records: Acid Classics,1988,257.96,124.49,-11.40
827,Be,Jessica Simpson,In This Skin,2003,250.04,163.85,-6.53
830,Be Careful With A Fool,Johnny Winter,The Best Of Johnny Winter,1969,315.92,103.38,-10.38
833,Be Healthy,Dead Prez,Let's Get Free,2000,154.30,94.91,-8.33
834,Be Like That,3 Doors Down,The Better Life - Deluxe Edition,1999,278.65,94.08,-5.21
836,Be My Lover,Brenda Boykin,Music For Cocktails - Fashion Show,2008,263.73,86.68,-10.24
837,Be My Lover,Alice Cooper,LIVE AT MONTREUX,1971,197.90,119.74,-5.43
839,Be Stiff (Live),Devo,Q: Are We Not Men?  A: We Are Devo / Devo Live,1993,175.26,152.94,-11.95
840,Be With Me,Mindy McCready,Mindy McCready,2002,231.34,88.94,-9.02
841,Be With You,BeyoncA(c),Dangerously In Love,2003,260.21,149.91,-6.26
844,Bean Fields (Live) (2001 Digital Remaster),Penguin CafA(c) Orchestra,A Brief History,2001,270.78,128.30,-9.06
846,Beast In the Broch,The Lord Weird Slough Feg,Down Among the Deadmen,2000,106.61,93.59,-9.10
849,Beautiful,Eminem,Beautiful,2009,397.61,131.96,-7.04
850,Beautiful,Christina Aguilera,Dance Vault Remixes - Beautiful,2002,236.96,139.99,-3.92
851,Beautiful,Paul Glazby,Beautiful,2001,541.52,149.86,-8.71
852,Beautiful Brown eyes,Jimmy Wakely,Country Masters Vol 1,2001,155.95,109.07,-14.12
855,Beautiful One,Terry Dexter,Listen,2008,281.86,100.98,-8.49
857,Beauty And The Beast,Nightwish,Angels Fall First,1997,382.59,78.96,-4.66
858,"Beauty Queen (12"" Spoon Club Mix)",SNAP!,Beauty Queen,2005,404.38,130.29,-9.32
859,Beauty Supply And Demand,Busdriver,Well Deep: Ten Years Of Big Dada,2004,125.78,242.70,-7.12
863,Because Of You,Neil Sedaka,Love Songs,1999,170.84,76.01,-9.45
865,Because Of You (Album Version),Unwritten Law,Here's To The Mourning,2005,183.74,103.14,-4.26
866,"Because You Loved Me (Theme from ""Up Close and Personal"")",CA(c)line Dion,My Love Ultimate Essential Collection,1996,274.57,120.05,-7.72
867,Becoming (LP Version),Lennie Tristano,Lennie Tristano / The New Tristano,1994,271.26,200.88,-15.32
868,Bed Crumbs,Fudge Tunnel,In A Word,1991,124.94,120.70,-7.31
870,Bed's Too Big Without You,Inner Circle,Spirits In The Material World: A Reggae Tribute To The Police,2008,227.81,90.02,-5.64
872,Bedtime Story (Album Version),Madonna,Bedtime Stories,1994,248.55,111.96,-13.60
873,Bee Sting Stings,Tullycraft,Darla 100,1999,201.25,137.54,-7.17
874,Beef,Capone-N-Noreaga,Channel 10,2009,217.42,157.67,-5.52
876,Been Fighting Devilz,Snowgoons,A Fist In The Thought,2009,240.46,94.15,-6.25
878,Been There All The Time,Dinosaur Jr.,Been There All The Time,2007,220.71,253.36,-3.87
879,Before The Aons Came,Behemoth,Demigod,2004,178.34,85.11,-4.06
882,Beginning Of The End,Cockney Rejects,Out Of The Gutter,1987,250.02,165.62,-5.57
884,Beholder of Justice (Album Version),Hatebreed (int License),The Rise of Brutality,2003,164.21,134.80,-3.86
888,Believe In Me (Clubb Mix),ATB,Believe In Me,2005,479.76,129.99,-5.84
889,Believe In What I Say,Cookies,House Candy - Bienvenue a La Discoteque,2005,193.70,125.97,-5.58
892,Belleza Pasajera,Tam Tam Go!,The Platinum Collection,1993,190.04,141.39,-11.32
896,Below The Stars,The Field Mice,Coastal,1990,335.46,70.09,-14.06
897,Beneath an Evening Sky,Aisha Duo,Our Favorite Things,2005,288.60,86.90,-19.74
898,"Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin' Randy Tate's..."")",Mudhoney,Tomorrow Hit Today,1998,519.13,131.64,-6.59
905,Best Friend,Toni Braxton,Toni Braxton,1993,267.23,123.76,-9.27
907,Best In LA,Marc Shaiman,The Bucket List,2008,81.19,69.92,-25.36
908,Best Kept Secret,Dons,Lights On,2006,240.22,124.03,-5.08
910,Betrayal Is A Symptom,Thrice,The Illusion of Safety,2002,169.64,114.18,-5.18
912,Better Be Good,The Real Kids,The Real Kids,1976,252.26,162.77,-14.66
913,Better Believe It Remix (feat. Bun B_ Trae_ Yo Gotti & Foxx),Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,Thug Passion,2009,318.80,125.83,-13.14
914,Better Days,Colin James,Bad Habits,1995,280.11,154.55,-8.88
915,Better Days (Album Version),Faith Hill,Faith,1998,207.80,141.71,-7.13
916,Better Life,3 Doors Down,The Better Life - Deluxe Edition,2007,203.23,151.80,-5.00
918,Better Luck Next Time,Lifehouse,Lifehouse,2005,215.82,164.00,-4.18
921,Better Way Of Life,George Nooks,Standing By,2001,223.50,149.83,-5.64
922,Better Ways,Tam Tam Go!,The Platinum Collection,1990,223.97,118.04,-8.22
924,Between Eunice & Opelousas,Steve Riley & The Mamou Playboys,La Toussaint,1995,182.23,225.67,-3.96
926,Between Love & Hate,The Strokes,Room On Fire,2003,191.29,104.21,-4.69
927,Between Me & You Kid (Album Version),Mudhoney,Five Dollar Bob's Mock Cooter Stew,1993,217.55,158.52,-8.00
928,Between The Worlds,Be Bop Deluxe,Futurama,1975,197.82,142.88,-11.29
929,Between You And Me,Joy Enriquez,Joy Enriquez,2001,260.96,96.09,-3.94
935,Bianca's Midnight Lullaby,Al Di Meola,Greatest Hits,1980,114.08,75.11,-13.35
936,Biding Her Time,Bob Neuwirth,99 Monkeys,1990,241.11,152.27,-18.11
938,Big Boss Man,John Hammond,The Best Of,1965,162.72,95.43,-11.73
939,Big Bottom,Spinal Tap,Back From the Dead,1984,218.20,112.06,-7.64
940,Big Bounce,David Arkenstone,Chillout Lounge,2009,272.98,108.01,-12.96
941,Big Business,Dilated Peoples,Neighborhood Watch,2004,149.92,165.55,-8.23
943,Big Girl Blues,Danny Barnes,Get Myself Together,2005,169.48,83.28,-12.43
946,Big Leg Woman Gets My Pay,Blind Boy Fuller,Sweet Honey Hole,1991,162.30,172.70,-18.75
947,Big Legged Woman,Robert Lockwood_ Jr.,I Got To Find Me A Woman,1998,278.39,117.98,-9.76
951,Big Time Charlie,Cockney Rejects,Unforgiven,2007,182.26,84.59,-3.13
952,Big Train,Conway Twitty,Conway Twitty's Big Train,2009,140.75,64.14,-19.60
956,Bigbigkiss,Helen Love,Love And Glitter_ Hot Days And Musik,2000,213.39,162.10,-9.56
963,Bing,The Jason Bonham Band,MAD HATTER,1992,290.19,196.01,-7.11
965,Birch,Maximilian Hecker,Lady Sleep,2005,370.02,243.98,-13.54
967,Birth Of The Falls,Stephen Warbeck,Dreamkeeper,2003,123.69,116.26,-16.04
968,Bishop Hopping,Phantomsmasher,Phantomsmasher,2002,382.14,88.05,-6.29
969,Bitch Is Back,L.A. Guns,A Nite On The Strip - Live,1988,201.09,102.26,-2.87
971,Bite Back,The All-American Rejects,Dirty Little Secret,2005,279.72,148.00,-5.07
974,Black and Blue,Torcuato Mariano,Lift Me Up,2006,295.03,180.19,-11.88
976,Black Celebration,Monster Magnet,For The Masses,1998,260.18,61.59,-6.08
977,Black Connect 3,Camp Lo,Another Heist,2009,267.18,111.81,-10.48
978,Black Diamond,Taking Dawn,Time To Burn SE,2010,236.80,144.78,-4.36
981,Black Night,Halfway to Gone,Halfway to Gone,2004,210.08,141.63,-5.06
982,Black Tiger,Y&T,Open Fire,1982,275.96,170.77,-8.11
984,Blackwood Moth,Milieu,Remodelled,2007,371.88,87.00,-13.08
988,Blame Canada ( From: South Park ),Marc Shaiman,The Bucket List,2008,106.81,136.98,-16.08
989,Blank Eye Stare,Martriden,Martriden,2006,355.94,83.91,-4.70
991,BlAY=sut,Sofia Karlsson,SAPder Om KA$?rleken,2009,165.69,205.16,-10.06
993,Bleeds In Blue (Album Version),Home Town Hero,Home Town Hero,2002,187.77,156.20,-2.86
994,BLEEDS NO MORE (Live Version),Silverstein,18 CANDLES: THE EARLY YEARS,2006,256.47,132.96,-3.57
995,Blessed Assurance,Glad,Simply Glad,1993,270.60,192.70,-10.75
997,Blink Of An Eye (Alternative),Berlin,Voyeur,2002,255.32,104.04,-4.52
998,Bliss,The Dreamtree Project,Jadur Madur,2007,798.20,134.29,-16.18
999,Bliv Du Till Gran (If You Became A Spruce),Groupa,Lavalek,1999,229.56,85.55,-10.68
1001,Blood Children (an Introduction) (Album Version),Atreyu,The Curse,2004,74.34,90.63,-20.64
1003,Blood Round Dance Song (World),R. Carlos Nakai,Changes,1982,146.34,104.99,-25.65
1006,Bloody Pig Pile (Live),Dropkick Murphys,Live On St. Patrick's Day,2002,196.73,183.81,-5.39
1007,Blott En Dag,Mons Leidvin Takle,Navnet Jesus,2001,180.38,60.51,-16.07
1009,Blowin' In the Wind,Ben Sidran,Dylan Different,2009,307.80,68.48,-17.34
1011,Blue Blue Day,Don Gibson,The Road More Traveled,1987,109.71,108.97,-12.81
1015,Blue Orchid,The White Stripes,Blue Orchid,2005,160.31,152.79,-9.39
1017,Blue Skies,Blue October,Approaching Normal,2009,223.29,116.90,-6.80
1020,Blueberry Hill,Gene Autry,Back In The Saddle Again,1992,155.53,107.72,-15.97
1021,Blues,Terry Callier,Essential_ The Very Best Of...,2001,180.51,109.02,-8.15
1024,Blues All Around My Bed,Precious Bryant,Fool Me Good,2002,154.30,179.08,-11.30
1026,Blues City Shake Down,John Mayall & The Bluesbreakers,Plays John Mayall (Live At Klooks Kleek),2010,142.16,133.07,-5.06
1027,Blues Do Elevador,Zeca Baleiro,LAricas,2000,237.98,86.01,-12.01
1029,Bo Diddley,The Animals_ Sonny Boy Williamson,The Animals with Sonny Boy Williamson,1973,463.49,81.11,-9.49
1030,Boar Hog Blues,Jazz Gillum,Jazz Gillum Vol. 1 1936-1938,1997,171.00,140.14,-15.08
1032,Bob Your Head,RUN-DMC,Original Album Classics,1990,227.55,64.10,-12.65
1035,Boda de Oro,Orquesta America,Danzon-Son,1997,353.70,110.33,-11.71
1040,Bolero Militar,Bersuit Vergarabat,Don Leopardo,1996,208.56,121.91,-7.88
1041,Bolivian Surf,Bersuit Vergarabat,Don Leopardo,1996,180.11,126.53,-6.18
1042,Boll Weevil,Blind Willie McTell,The Devil Can't Hide From Me,2001,116.35,130.36,-15.87
1052,Boo Hoo,KT Tunstall,Eye To The Telescope / KT Tunstall's Acoustic Extravaganza,2005,295.08,137.81,-7.27
1053,Boo Hoo,KT Tunstall,Other Side Of The World,2005,308.64,128.21,-11.00
1056,Boogie Man,Freddie King,Woman Across The River (World),1973,226.06,135.95,-14.98
1057,Books & Books,The Almost,Monster Monster,2009,210.60,84.99,-4.29
1058,"Boom-Shack-A-Lack (12"" Mmix / Bonus Tra)",Junior Reid,Boom-Shack-A-Lack,1998,326.01,158.24,-8.28
1060,Boomerang (Reprise),Cirrus,Counterfeit,2002,193.72,180.01,-6.15
1068,Boring,Lifer,Lifer,2001,228.62,104.59,-4.74
1071,Born and Raised In Compton,DJ Quik,The Best of DJ Quik - Da Finale,1991,205.58,181.12,-7.00
1073,Born To Be Together,The Ronettes,The Best Of The Ronettes,1991,177.82,114.05,-9.54
1074,Born To Run,Suzi Quatro,What Goes Around,1995,301.22,131.57,-5.31
1076,Borrow Mine,Bebo Norman,Try,2004,280.40,144.02,-5.17
1078,Bottle It Up And Go,Big John Greer,I'm The Fat Man,1992,145.74,159.94,-7.27
1080,Boulevard St. Germain,Bloomfield,CafA(c) Solaire 11-Download Edition,2006,353.70,179.98,-6.72
1084,Boxed In (Subzero),Hatebreed,For The Lions,2009,179.17,136.02,-4.01
1085,Boxing Day,The Pineapple Thief,Little Man,2006,233.66,160.05,-11.10
1088,Boyfriend,Janitor Joe,Big Metal Birds,1993,169.22,160.98,-12.11
1090,Boys,Britney Spears feat. Pharrell Williams,Touch My Soul_ Vol. 23,2001,225.49,106.92,-4.95
1093,Brand New Broken Heart,NewFound Road,Same Old Place,2009,176.56,223.34,-5.86
1096,Brazil Mon Amour,Zen Lemonade,Lemon Soul,2001,493.79,134.21,-9.54
1098,Break,SWAMI featuring Ishmael Morabe,EQUALIZE,2007,275.90,93.23,-3.29
1103,Break The Ice,Britney Spears,Break The Ice: Dance Remixes,2007,530.13,130.01,-5.43
1105,Breakin',Milk Inc.,Supersized,2006,206.76,130.01,-6.70
1106,Breakin' Dishes,Rihanna,Good Girl Gone Bad: The Remixes,2007,199.63,127.91,-6.19
1107,Breakin' It,Mindy McCready,Ten Thousand Angels,1996,200.38,153.85,-7.37
1108,Breaking Down The Walls Of Heartache,Dexys Midnight Runners,The Projected Passion Revue,1991,245.37,155.52,-6.91
1109,Breaking In,Alexandre Desplat,Firewall,2005,177.03,183.96,-20.25
1111,Breath Of Fresh Air,Warrior King,Virtuous Woman,2002,225.78,83.83,-6.94
1112,Breathe Easy,Williamson,The Trashcan Electric E.P.,2005,203.18,110.03,-10.13
1113,Breathe Me In,Candlebox,Into The Sun [Explicit],2008,312.84,130.35,-5.97
1114,Breathless,Lifer,Lifer,2001,286.54,98.51,-6.29
1118,Bricks And Mortar,The Jam,In The City,1977,157.39,145.12,-9.70
1119,Bridge To Canada,Noisettes,What's The Time Mr. Wolf,2006,205.06,119.50,-2.91
1120,Bridget,Rachel Portman,The Sisterhood of the Traveling Pants 2,2008,199.05,86.46,-22.27
1125,Brillantin' Brutal',Falco,Junge Roemer,1984,228.13,123.03,-13.84
1126,Bring It On,Goose,Bring It On Rarities & Remixes,2006,395.86,122.96,-5.35
1127,Bring Out Your Dead,Cadacross,Corona Borealis,2002,217.94,92.61,-4.38
1128,Britney,Bebo Norman,Bebo Norman,2008,213.47,96.09,-6.29
1133,Broderskapets ring,Dimmu Borgir,StormblAY=st 2005,1996,331.05,90.44,-4.75
1135,Broke Down,Radio Moscow,Brain Cycles,2009,255.90,163.09,-6.83
1136,Broke Down On The Brazos (Album),Gov't Mule,By a Thread,2009,378.96,196.14,-5.86
1137,Broken Boy Soldier (KCRW Version),The Raconteurs,Broken Boy Soldier,2006,230.58,128.19,-7.38
1139,Broken Promises (album version),Moments In Grace,Moonlight Survived,2004,195.92,145.15,-6.21
1140,Broken Radio,Jesse Malin,Broken Radio,2007,219.19,129.95,-7.95
1143,Brooklyn On A Saturday Night,Neil Diamond,Primitive,1984,224.57,139.49,-15.85
1144,Brother,Steve Vai,Fire Garden,1996,304.72,227.16,-7.27
1145,Brother,Alice In Chains,Music Bank,1992,267.36,92.01,-6.48
1153,Bruttosozialprodukt,Geier Sturzflug,Deutsche Hits CD1,1982,186.51,165.98,-6.54
1154,Bside,Various Production,Tricycle EP,2009,239.91,151.99,-16.78
1155,Bubble Music,Cam'Ron,Purple Haze,2004,231.94,161.74,-3.39
1156,Bubblegum,Helen Love,Radio Hits 2,1997,145.79,156.07,-8.87
1157,Bubbles in My Beer,Bob Wills,Backline Volume 4,1991,137.43,86.20,-15.99
1159,Bubulina,Sui Generis,Adios Sui Generis Vol III,1975,319.01,109.31,-14.89
1163,Buddy and Santa's Flight,John Debney,Elf,2003,74.76,83.95,-17.71
1164,Buenos Aires (De Tus Amores),LeA3n Gieco,Argentina Quiere Cantar,2002,302.26,163.77,-7.66
1165,Building,Funeral For A Friend,Memory And Humanity,2008,160.23,139.40,-15.61
1167,Bull Dog,The Shangri-Las,The Very Best Of The Shangri-Las,1964,157.86,93.41,-7.60
1168,Bullet Frenzy,Elliot Goldenthal,S.W.A.T.,2003,617.82,148.51,-13.18
1169,Bullet Proof ... I Wish I Was (Acoustic),Radiohead,Fake Plastic Trees,1995,214.75,153.08,-18.15
1170,Bullmoose (LP Version),Bobby Darin,Sing & Swing With Bobby Darin,2008,147.93,181.37,-8.77
1171,Bully Bully (LP Version),Off Broadway,On,1979,244.87,120.52,-10.82
1172,Bumbling Along,Nino Nardini,Luke Vibert's Nuggets,2001,33.20,88.68,-8.84
1179,Burn 'Em Down (LP Version),Sick Of It All,Built To Last,1997,175.41,96.70,-7.50
1180,Burning In The Aftermath,The Suicide Machines,A Match & Some Gasoline,2003,95.69,115.89,-2.02
1181,Burning Skies,Tones On Tail,Everything!,1987,387.16,95.43,-11.71
1183,Bury You,Lollipop Lust Kill,My So Called Knife,2000,265.61,153.21,-5.15
1184,Bury Your Head,Saosin,Saosin EP,2005,212.30,85.03,-3.75
1185,Bury Your Head (Acoustic),Saosin,Saosin EP,2005,254.28,125.06,-3.83
1188,Bush,David Banner,Mississippi-The Album,2003,183.90,99.49,-3.74
1189,Bust At You [featuring Baby_ Scarface & Tony Sunshine] (edited album version),Fat Joe,Loyalty,2002,277.00,167.88,-4.68
1190,Busted,Natalie Cole,Still Unforgettable,2008,236.20,167.70,-7.09
1199,Byal ravnec,Lot Lorien,Lot Lorien,2007,368.17,160.21,-8.68
